e印本文库(e-print archive)研究——介绍一种非正式科学交流系统,乔冬梅:08823287|,4,e印本文库;非正式科学交流;开放存取;,"“e-print archive”是开放存取(Open Access)运动推荐的一种非正式科学交流系统,本文系统研究了“e-print archive”的中文翻译、学术交流理念、基本功能、学术交流过程、主要特点和基本类型等问题。",TSQC200601017
信息市场不对称问题的多级委托/代理分析,谢亮|朱少强:|,4,信息市场;信息不对称;委托代理模型;博弈论;信息经济学;,"本文运用博弈论与信息经济学中的委托/代理模型,分析了信息市场交易中的信息不对称问题,认为存在着与信息市场有关的多级委托/代理关系。与传统力图回避或减少代理人的观点不同,本文提出引入第三博弈方,建立与该市场交易有关的新的委托代理关系,是防止不对称信息条件下代理人败德行为的可行办法之一。",TSQC200601018
基于成本分析的数字资源长期保存策略研究——迁移法与仿真法比较,王军:|,4,数字资源保存策略;数字迁移法;数字仿真法;,"本文首先介绍了数字资源长期保存的两种基本策略———迁移法和仿真法,分析了它们的基本原理和优缺点,然后基于这两种方法的成本构成,比较分析了它们用于数字资源长期保存的费用。最后作者认为,从数字资源长期保存的成本效益角度看,仿真法要优于迁移法。",TSQC200601019
国外网络灰色文献开发利用模式及服务方式研究,徐刘靖:13619167|刘细文:14846120|,3,灰色文献;开发利用模式;服务方式;,"本文详细分析了国外网络灰色文献开发利用的四种模式:集中模式、分散模式、分布模式以及集成服务模式,并总结出国外灰色文献系统所提供的六种服务方式,最后对网络灰色文献的开发提出初浅建议。",TSQC200601020
中外电子政务评估标准及比较分析,肖英|陈亮:|,4,电子政务;评估标准;门户网站;,"本文介绍了中外较为著名的组织评估电子政务的标准,并从电子政务评估特征、依据、范围、方法等方面进行了比较,提出了今后我国电子政务建设的发展方向。",TSQC200601021
关于重点学科信息资源建设创新的若干思考,陈雅:|,4,重点学科;信息资源建设;创新;,"本文对重点学科近三年信息资源建设研究内容进行了概述,指出了不足之处,并结合重点学科发展新态势,提出从管理层面、技术层面、市场开拓层面实行创新,实现重点学科信息资源建设的跨越式发展。",TSQC200601022
中美大学生对网上学术信息的可信性认识的调查与比较,黄晓斌|朱滔|刘子明:|,5,中国;美国;大学生;学术信息;可信性;调查;比较;,"随着国际互联网的发展与普及,网上学术信息的可信性成为大家所关注的一个问题。本文根据在我国大学生中对网上学术信息可信性认识的调查数据,结合美国有关的调查结果,进行了具体的分析和比较。",TSQC200601023
图书馆知识管理的对象、领域和过程研究,叶建华:08663136|,3,知识管理;图书馆;知识供应链;,"根据知识管理的一般理论和图书馆的实践相结合,提出图书馆知识管理的对象为图书馆的知识资产和人类社会的客观知识,领域为图书馆知识资产、人类社会客观知识和图书馆知识供应链的管理,过程为图书馆知识管理战略的制定、图书馆组织内部知识过程的管理、人类社会客观知识的管理过程和图书馆知识供应链的管理过程。",TSQC200601024
个人知识管理的三个重点领域,周九常:09475270|,5,个人知识管理;个人灵感知识管理;个人知识项目管理;个人学习管理;,"本文认为,个人灵感知识管理、个人知识项目管理和个人学习管理是个人知识管理的三个重点领域,个人灵感知识管理的重点在于及时管理,个人知识项目管理的重点在于创新管理,个人学习管理的重点在于针对性管理,并分别论述了三者的管理内容和相应的管理方法。",TSQC200601025
高校图书馆教学参考小块知识资源库建设探讨,陈景增:08636115|,3,教学参考;小块知识;资源库建设;,本文就高校图书馆教学参考小块知识资源库建设的意义、建设的策划及其实施等方面作了简要的阐述。,TSQC200601026
学科馆员竞争力的灰色关联分析,顾东蕾:08030470|,3,灰色关联分析;学科馆员;层次分析法;,"灰色关联分析作为一种系统分析技术,是分析系统中各因素关联程度的方法,其基本思想是根据统计数列的几何关系或曲线的相似程度来判别因素间的关联程度。本文运用灰色理论对影响学科馆员竞争力的各因素进行灰色关联分析,为学科馆员的选拔和淘汰提供量化依据。",TSQC200601027
基于网络资源开展信息法学双语教学的思考,刘青:08985528|,4,信息法学;双语教学;网络课程;教学资源库;,"本文在分析基于网络资源开展信息法学双语教学的必要性和可行性的基础上,提出了信息法学网络教学资源库的建设方案,并进一步探讨了信息法学双语教学的组织。",TSQC200601028
学成于思行  贵于恒远——《叶继元图书馆学论文选集》序,孟广均:|,2,,,TSQC200601029
卷首语,李晓杰:|,1,,,TSQC200602000
维系网络传播与公共利益的协调,陈传夫|周淑云:|,5,合理使用;网络传播;公共利益;数字环境;,"合理使用是我国著作权法律制度的一项重要原则,维系网络传播与公共利益的协调依赖完善的合理使用制度。信息网络传播权制度不应偏离自己的立法目标。2005年国家公布了《信息网络传播权保护条例(草案)》,规范了数字环境下的合理使用制度,《条例》关于合理使用规定的方向是正确的,对协调网络传播与公共利益的平衡,促进社会信息资源的广泛交流与社会文化产业的整体进步有着重要意义。",TSQC200602001
美国《技术、教育与版权协调法案》立法及其对信息公共获取豁免制度的启示,冉从敬:08986855|,5,图书馆;著作权;豁免权;,"本文分析了美国《技术、教育与版权协调法案》与图书馆相关的立法背景和主要内容,提出了在我国建立数字化环境下图书馆有限制的著作权豁免制度的必然性和重要性,并在此基础上探讨了该制度设计的基本原则和具体建议。",TSQC200602002
浅析技术措施的法律保护,吴志强:09011954|,5,信息网络传播权;技术措施;法律保护;,"本文对《信息网络传播权保护条例》(草案)中技术措施法律保护进行了总体评价,指出草案中对技术措施提供的法律保护存在一定的局限性,同时对草案中涉及技术措施保护的相关条款提出了一些修改建议。",TSQC200602003
保留公众在网络世界的信息空间——关于图书馆信息网络传播豁免权的思考,肖冬梅:|,4,信息网络传播权;权利限制;图书馆;合理使用;法定许可;,"本文通过分析信息网络传播权限制条款(图书馆合理使用和法定许可)的合法性和正当性,探讨与图书馆有关的信息网络传播权限制条款实现多赢目标的可能性和积极意义,最后得出一个结论:在保护信息网络传播权的同时适当对其限制,是为公众在网络世界开一扇窗。",TSQC200602004
数字资源长期保存权益管理政策研究,宛玲:13615420|张晓林:07079208|,4,数字资源长期保存;权益管理;权利;政策;责任;,"要想可靠地进行数字资源的长期保存,必须解决相应的保存权利问题,必须妥善协调各相关方的关系和利益。数字资源长期保存权益管理政策,主要是通过定义和规范各相关方的权利和责任来维护各方合法权益。本文讨论了权益管理政策的具体内容。",TSQC200602005
中文Web档案馆建设构想,杨道玲:09033589|,7,Web档案馆;Web资源;数字信息;文化遗产;保存;,"随着网络技术的飞速发展,Web资源日益成为我们文化遗产的重要组成部分。本文通过比较研究,认为建立Web档案馆是适合于中文Web资源保存与管理的最佳选择。文章首先提出了Web档案馆的概念,接着对建设中文Web档案馆的意义、必要性及可行性进行详细论证,然后集中讨论了Web档案馆建设的目标与原则、组织与管理机制、馆藏建设、技术方案、资金、法律以及社会条件等问题。",TSQC200602006
图书馆精神始终是最重要的——答黄俊贵先生,程焕文:|,3,图书馆精神;学术评论;,"本文是对黄俊贵撰《看图书馆现状要客观,讲图书馆精神要科学》一文的回应,认为黄俊贵所撰论文没有建设性,不符合学术批评的基本精神,并在此基础上进一步证明图书馆精神始终是最重要的。",TSQC200602007
图书馆系统“圈轮层次结构”模型建构,范兴坤:21239944|,4,图书馆学;圈轮层次结构;模型;图书馆系统;,"图书馆的本质特征是图书馆学科研究的主要问题,在此问题上先后出现了多种学派,提出了多种学说理论,本文在吸收已有的多种学说理论的基础上,尝试建立图书馆系统的“圈轮层次结构”模型,并进而分析图书馆系统的一般特征。",TSQC200602008
图书馆服务政策体系的制定——基于案例分析的综合研究,徐璟:10771184|,4,图书馆服务;政策;服务体系;,"本文主要对一些有代表性的图书馆服务政策实例进行了分析研究,宏观提出了图书馆服务政策的基本内容,从理论上提出要建立系统的图书馆服务政策,为图书馆整体的服务体系提供系统的准则与指南。",TSQC200602009
转型期甘肃省天水市县(区)级图书馆现状分析与前景展望——天水市县(区)级图书馆个案研究,周改珠|田德海:|,4,天水市县(区)级图书馆;现状;前景;,"本文通过具体数字,采用对比分析方法,就天水市五县一区图书馆存在的突出问题,从宏观和微观角度进行了深入透彻的剖析,并结合自身工作实际,借鉴先进馆的经验,提出了切实可行的解决措施,展望了图书馆的美好的愿景。",TSQC200602010
中文连续性电子资源的出版变化对记录编制的影响,宋登汉:10141342|周迪:08987702|,4,中文连续性电子资源;编目;,"本文描述了中文连续性电子资源岀版的特点,针对其在岀版上的各种变化,探讨了在记录编制上的相应处理方式。",TSQC200602011
文献传递服务中存在的问题及对策——以武汉大学图书馆为例,黄丹:|,3,文献传递;图书馆服务;服务方式;,"本文介绍了文献传递服务的特点,分析了武汉大学图书馆文献传递服务的发展现状、特点以及存在的问题,并提出了相应的解决对策。",TSQC200602012
论孙星衍的文献学成就,焦桂美:08242922|,4,孙星衍;目录版本;校勘;辑佚;,"孙星衍的文献学成就主要表现在:在目录学上,他将自己的藏书分为十二类,打破了当时已占统治地位的四部分类法,富有创新精神;在版本学上,他著录版本细致而规范,促进了清代版本著录的日趋合理与科学;孙星衍还善于运用多种方法从事校勘及辑佚,至今值得学习与借鉴。",TSQC200602013
论刘师培的治文献学方法,刘和文:06203325|,4,刘师培;文献学;目录学;校勘学;,"本文从刘师培的著述及其学术思想中,探讨其治文献的方法,主要论述了其用目录以辑佚,以小学来治史,用句读正校勘,以西学治文献的文献研究方法特征。",TSQC200602014
浅析出版集团的体制创新,刘灿姣|杨贤成:|,4,出版集团;体制创新;产权清晰;法人治理结构;母子公司;,"进行体制创新,成为真正的市场竞争主体,是当前我国出版集团的一项急迫的基础性的任务。在实际的运作中,出版集团体制创新主要有有限责任公司模式、国有独资公司模式和股份有限公司模式。通过模式分析,作者认为出版集团体制创新的核心是产权清晰,其关键是进行法人治理、结构改革,其路径是进行母子公司体制改革。",TSQC200602015
基于可持续发展的图书情报事业战略构建,胡昌平|姜益民:|,5,图书情报;事业发展;战略构建;,"在新的环境下,以知识信息的组织、开发和利用为内容的图书情报事业,其公益性与社会性以及在国家发展中的作用,决定了基于国家可持续发展的事业战略目标、原则与内容。本文从这一基点出发,进行了基于三维结构的核心战略和基于价值链的事业效益战略构建,探讨了战略的综合实施策略。",TSQC200602016
论网络档案信息的传播效果,卫奕:21089791|,5,档案信息;网络;传播效果;,"随着网络技术的发展,基于档案网站的网络档案信息的传播效果成为重要研究课题。网络环境中各传播要素的变化对档案信息传播效果产生了影响,各层次传播效果也有不同表现。尽管网络档案信息传播效果具有种种优势,但现状并不尽如人意,需要采取有效对策。",TSQC200602017
构建数字化网络化环境下研究所信息服务新模式,常唯:13619006|,4,信息服务模式;研究所;数字化;网络化;,"数字化网络化环境下,研究所信息服务面临的用户环境、市场环境、信息环境、技术环境等内外环境的变迁导致其服务模式的转变,信息服务将以解决用户问题为最终目标,融入科学研究过程之中,面向学科,提供知识化、个性化的服务。信息服务工作者的角色将向多元化转变,服务内容将不断深化,建立机构知识库、构建开放的数字化的学术交流体系、开展学科信息学的研究等成为信息服务的核心内容。文章最后提出了实现上述内容的若干策略。",TSQC200602018
基于可用性工程的网站分析框架研究,郝金星|沈祥兴:|,6,网站分析;框架;可用性工程;信息构建;,"本文在研究国内外大量的网站分析文章的基础上,以可用性工程原理为基础,结合信息构建理论、质量管理理论,全面阐述了网站分析框架,并以网站对应分析法为例说明该框架的具体应用。",TSQC200602019
解析电子商务的职业定位与人才培养,陈远:09002626|陈子夏:10940159|,5,电子商务;职业定位;人才培养;高等教育;,"本文从我国电子商务发展和人才培养就业的现状出发,分析了我国电子商务人才培养模式中存在的问题,并对电子商务的岗位和人才特征及其知识构成进行了探讨,提出了构建科学合理的电子商务人才培养体系的几点建议。",TSQC200602020
我国竞争情报发展模式的路径选择——政府推动下的政府、企业与中介三位一体互动与融合模式,李国秋|吕斌:|,3,竞争情报;发展模式;政府推动;三位一体;互动与融合;,"本文概略地分析了世界发达市场经济国家以及我国竞争情报开展情况良好地区的成功经验,提出我国竞争情报的发展模式只能选择政府推动下的政府、企业与中介三位一体互动与融合模式,并提出这一发展模式建设的当务之急是建立国家对外贸易竞争情报体系。",TSQC200602021
书业网站的建设与推广策略,余世英:09014628|付炜:15645082|,3,书业网站;建设;推广;策略;,"当前,书业网站是出版社和书店进行宣传和营销的重要场所,吸引用户的访问和注意力是每一个书业网站走向成功的首要条件。本文围绕如何提高访问量和注意力,探讨了书业网站的建设与推广策略。",TSQC200602022
基于知识管理的图书馆运行控制机制,付立宏:|,5,知识管理;图书馆;控制;机制;,图书馆知识管理离不开控制。基于知识管理的图书馆运行控制机制涉及控制对象、控制过程、控制手段和控制失范等内容。,TSQC200602023
论知识系统建设项目管理,王林:08989101|,3,知识系统;项目管理;,"本文通过分析比较知识系统与信息系统的项目管理,在借鉴信息系统项目管理的基础上,研究了知识系统建设的必要条件、知识系统的开发步骤和方法,以及知识系统项目管理体系。",TSQC200602024
运用库恩的科学革命理论解析档案学发展历程,王萍:07668754|杨爽:07670698|,3,范式;档案学;科学革命理论;,"本文借助于库恩的科学革命理论模式,梳理了档案学的三个有代表性的发展阶段及其范式转变的过程,力求清晰地阐释档案学的发展脉络,从中揭示档案学学科发展的一些特点和规律。文章最后展望了档案学的发展趋势,并提出了一系列档案学研究的热点问题。",TSQC200602025
基于价值链分析的图书馆品牌构建,钟常青:|,2,价值链;品牌构建;图书馆;信息资源;,"本文运用价值链分析方法,分析了图书馆价值链的构成要素以及图书馆品牌价值贡献要素系统,提出了在图书馆品牌构建过程中的相关策略。",TSQC200602026
加拿大公共借阅权制度评介,江向东:06666059|傅文奇:06670888|,3,公共借阅权;版权;加拿大;,加拿大是国际上实施公共借阅权计划具有特色的国家之一。本文系统地从多个方面介绍了加拿大公共借阅权制度。,TSQC200602027
卷首语,李旺杰:|,1,,,TSQC200603000
网络信息资源建设与配置的调控手段及其效率问题研究,马海群|周丽霞|宗诚:|,6,网络信息资源配置;调控手段;调控效率;,"本文首先提出了网络信息资源建设与配置的效率问题,接着探讨了网络信息资源建设与配置的调控手段中所蕴涵的效率因素,并对造成效率低下的原因进行了分析,最后提出了基于效率导向的网络信息资源建设与配置调控手段的优化对策。",TSQC200603001
论公共信息资源管理——概念、配置效率及政府规制,蒋永福:|,5,公共信息资源;资源配置效率;政府规制;,"公共信息资源是以公共利益为价值取向的资源类型。公共信息资源具有共享性和外部性特征。公共信息资源优化配置的目标是提高共享效率。公共信息资源的合理配置与管理,需要适度的政府规制,其主要内容包括:建立政府信息公开制度,实行政府信息资源开发利用的市场化和社会化策略,防范和制止公共信息资源的滥用行为。",TSQC200603002
以效率为导向的我国网络信息资源配置宏观调控模式研究,黄丽霞:07281219|,5,网络信息资源;资源配置;宏观调控模式;效率导向;,"网络信息资源配置模式问题一直是国内外学者研究的热门课题之一。本文分析了我国网络信息资源配置及研究现状,提出了“以效率为导向的宏观调控”模式,并对“效率”问题进行了分析和总结,指出了宏观调控应采取的措施。",TSQC200603003
国外图书馆对弱势群体知识援助的历史与现状,肖雪|王子舟:|,9,弱势群体;知识援助;图书馆史;国外图书馆;,"公共图书馆对弱势群体的知识援助贯穿了整个公共图书馆发展历史,从最初为弱势群体打开知识大门到关注他们的知识平等获取,再到帮助弱势群体增长知识素养,可以说知识援助的广度和深度都在不断拓展。关注知识贫困、弥合知识鸿沟,将是当代图书馆发展面临的迫切任务。",TSQC200603004
中国图书馆社会理想的历史演进及现实困境,李明杰:45695839|付广华:15644928|,6,图书馆;社会理想;图书馆精神;图书馆哲学;图书馆制度;,"社会理想是社会事业发展的精神支撑。中国图书馆社会理想的历史演进经历了三个阶段:古代藏书楼内向封闭、自我满足的田园式社会理想;近代图书馆藏书公用、开启民智的人文主义社会理想的启蒙;当代图书馆信息民主、知识公平的人本主义社会理想。本文从社会认同感的反差、实践的背离、主体角色的错位等三方面,对当代图书馆社会理想面临的困境进行了反思,指出了走出目前困境的关键在于进行图书馆制度创新。",TSQC200603005
档案文献编纂:影响和塑造主流文化的一种途径,王新才:08989203|杨薇薇:10139393|,4,档案文献编纂;主流文化;影响;塑造;,"档案文献编纂不仅是对文献的整理活动,还是参与文化创造的社会活动,是对主流文化进行影响和塑造的一种途径。本文通过对孔子整理编纂“六经”的活动进行分析,探讨了档案文献编纂如何影响和塑造主流文化。",TSQC200603006
Google Print对出版商及图书馆服务的影响,赵禁:|,4,GooglePrint;数字图书馆;出版商;图书馆服务;,"本文介绍了Google Print数字图书馆计划的发展现状,分析了Google等商业信息服务商的发展对出版商及图书馆服务所带来的影响,探讨了图书馆在当前形势下的应对策略及应发挥的作用。",TSQC200603007
数字图书馆信息资源可持续性的再思考,杨宁:08991576|,5,数字图书馆;信息资源;可持续性;,"本文以现实中数字图书馆信息资源运作模式的微观层面为基础,通过借鉴生态学中的生态位理论以及复杂适应系统理论(CAS),从数字信息资源增长与跃迁模式分析、数字图书馆信息资源运作模式的生态学分析,以及数字图书馆信息资源运作模式中涌现的复杂自适应特性三个方面,对数字图书馆信息资源的可持续发展进行了讨论;并指出数字图书馆信息资源运作模式在现实中所涌现出的复杂自适应机制,是数字图书馆信息资源在微观、宏观层面不断增长和保持可持续发展的内在驱动力,也是其不断演化的基础。",TSQC200603008
从概念角度论述保持电子文件真实性的要求,王霞|张敏:|,4,概念;电子文件;真实性;要求;,"电子文件真实性问题的研究成为电子文件管理的重中之重,有必要确定评估和维护永久保存的电子文件的真实性的要求。然而在讨论这些要求之前,有必要解释确定要求的概念基础。在本文中,将概念要求分为两个部分,第一部分要求包括支持电子文件真实性假设的要求;第二部分要求包括支持电子文件真实性拷贝的要求。",TSQC200603009
高校图书馆员工职业倦怠问题解析,张馨:09135939|,3,高校;图书馆员工;职业倦怠;,"职业倦怠是困扰当前高校图书馆员工的主要心理情结。本文通过调查并结合相关理论,分析了导致图书馆员工萌生职业倦怠意识的原因并提出了防范与矫正措施。认为在改善管理的同时,员工需调整思路,改依附为独立,并适应社会意识,强化职业认同感,这是消除图书馆员工职业倦怠现象的核心要素。",TSQC200603010
网络出版外部性的政府调控:依据和措施,张美娟:10140744|王琳:09010733|,3,网络出版;出版产业;外部性;博客出版;开放式存取出版;,"本文首先简要介绍了经济学中的外部性有关概念,进而从网络出版产业外部性的含义和表现类型以及其外部性使得市场机制无效率的分析中,论述了当前网络出版政府必须进行有效管理的理论依据;在此基础上,文章具体阐述了市场经济条件下政府对网络出版产业进行管理的两类措施。",TSQC200603011
新兴信息技术导向下的情报学发展走向,叶鹰|陈潇肖|胡蒙蒙:|,6,网格;语义网;本体论;智能信息处理;情报技术;,"本文对网格技术、语义网和本体论技术、智能信息处理技术导向下的情报学发展走向进行了概括,分别从理论架构、核心技术、支持软件三方面分辨了网格技术、语义网和本体论技术及智能信息处理技术的特征,并指出了这三类技术对情报学发展走向的影响,提出了eInformatics构想。",TSQC200603012
近五年来国外图书馆学情报学研究成果的文献计量分析,禇金涛:15638969|,4,国外图书馆学情报学;文献计量;社会科学引文索引;,"本文对SSCI(《社会科学引文索引》)收录的国外近五年图书情报学的16种期刊共计4055篇文献进行计量分析,着重对此专业高产作者、主要研究成果的地域分布和机构分布、学科分布以及引文情况等进行分析研究,以期在科学量化指标基础上,揭示国外图书情报学的发展状况和研究特点。",TSQC200603013
近五年来网络计量学研究的文献数量与内容分析,罗力:10678145|,4,网络计量学;网络信息计量学;内容分析;ISI;,"本文通过对ISI Web of Science数据库收录的近五年国内外关于网络计量学研究文献的统计,从文献数量、期刊分布、作者发文量、研究机构、区域分布、文献主题分布以及文献类型等角度进行了分析,并对当前网络计量学研究中尚需解决的问题进行了说明。",TSQC200603014
突发事件预警系统中的信息管理和信息服务,吴叶葵:|,3,突发事件;预警系统;信息管理;信息服务;,"突发事件的灾害性引起了人们对预警系统建设的重视,预警系统中的信息管理和信息服务对预警系统功效的发挥起着至关重要的作用。本文在探讨预警系统中信息管理和信息服务内容的基础上,提出了一种基于案例推理、具有自适应功能的预警信息分析方法。",TSQC200603015
经济学视角下的信息服务模式研究,刁节文:08566315|贾德奎:08517143|,3,经济学;信息服务模式;集聚效应;,"信息服务的成本和收益中都存在着外部性效应,由此使得其市场需求与供给呈现了普通商品所没有的特征。在实践中,信息稀缺向注意力稀缺的转变、信息服务的集聚效应以及替代性效应等都影响着信息服务模式的发展,并且这一趋势仍将继续。",TSQC200603016
信息商品定价策略分析,司辉|许炜:|,4,信息商品;价格;定价策略;,"本文首先从一般商品入手,对商品的定价策略进行总体把握,然后根据其自身特点和价格的形成过程对信息商品价格制定的影响,得出具体的信息商品定价策略。文章最后展望了在新的网络环境下,信息产品成本和市场结构的新特点以及对价格制定的影响,并进一步强调了定价策略在信息商品竞争战略中的重要地位。",TSQC200603017
基于业务流程分析的移动证券产业价值链,胡翠华:08983810|,6,移动证券;业务流程;产业链;价值链;,"本文从移动证券的国内外发展现状出发,首先界定了移动证券并进行分类,然后分别分析了SMS炒股、WAP炒股、JAVA炒股I、VR炒股的业务流程,最后,基于业务流程的分析提出了移动证券的产业链、产业价值链,以及利益主体在产业价值链中的融合与分化。",TSQC200603018
基于博弈论的科学研究知识共享行为分析,李丹:|,3,博弈论;科学研究;知识共享;,"本文从博弈理论出发,对科学研究活动中的知识共享行为从合作性动态重复、不完全信息两个角度进行了决策过程分析,确认了知识共享行为实现的可能性。",TSQC200603019
论知识的生命周期,孟彬|马捷|张龙革:|,4,知识;知识的生命周期;知识管理;图书馆学;情报学;,"本文基于对知识内涵的正确理解,从认识论的角度给出了知识的定义,并以此为理论基础,界定了知识生命周期理论的基本内涵及其核心内容,同时运用该理论对图书馆学、情报学的两个实践领域进行了新的诠释。",TSQC200603020
组织实施知识管理的动态阶段模型,李君君:08064855|韦淼:15704300|,4,知识管理;动态知识;阶段模型;,"本文从知识的动态转化出发,结合组织中知识以及知识存在的客体,提出了组织在实施知识管理中所应采取的动态阶段模型。",TSQC200603021
知识管理与知识评价,欧兆虎:|,4,知识管理;知识评价;显性知识;隐性知识;,"本文以知识分为显性知识和隐性知识为前提,探讨了显性知识管理和隐性知识管理;并在把知识管理作为一个过程的前提下,探讨了将知识评价纳入其整个过程的问题,同时提出了知识评价的新的方法与思路。",TSQC200603022
政府网站评价研究与应用分析,刘刚|娄策群:|,4,政府;网站;评价;,"本文全面考察了中外关于政府网站的评价方法和评价体系,并在对比分析国内外相关评价指标体系的基础上,指出了我国政府网站评价研究和应用的不足之处及发展方向。",TSQC200603023
存亡继绝的华夏旧书业——徐雁《中国旧书业百年》读后,吴永贵:08989962|,3,《中国旧书业百年》;图书评介;,"本文从一个半世纪以来华夏旧书业变迁沿革的角度,评述了《中国旧书业百年》的特色。",TSQC200603024
强化基本学术训练  优化和谐学术生态——读叶继元先生的《学术规范通论》,刘宇:08032775|,2,,,TSQC200603025
加强数字信息资源规划管理  推进国家信息资源开发利用——教育部哲学社会科学重大课题攻关项目“数字信息资源的规划、管理与利用研究”开题研讨会纪要,查荔:|,2,,,TSQC200603026
卷首语,周黎明:|,1,,,TSQC200604000
中国的知识竞争力状况分析,侯经川:10236060|姚毅:09243020|,7,中国;国家知识竞争力;知识经济产出;人力资本;知识资本;知识产权;知识基础设施;,"国家知识竞争力的决定因素主要包括知识经济产出、人力资本、知识资本、知识产权以及知识基础设施这五个方面。无论从哪个方面来看,中国的知识竞争力与发达国家相比都有较大差距。中国应该结合现阶段国情,制定一系列促进知识发展的战略措施和政策,尽快完善国家知识体系,提升国家知识竞争力,实现知识强国的战略目标。",TSQC200604001
政府主导下的社会知识保障体系,龚蛟腾:09240635|,5,政府管理;社会知识;知识保障;知识创新;知识制度;,"本文从生产与归属角度出发,认为知识可分为个人知识和社会知识。教育机构、科研院所、公共知识中心(图书馆)、情报部门和其他文化组织,共同构成了社会知识保障体系。政府是社会公共管理的主体,应当在制度、市场、设施和人才等方面采取有效措施,积极引导社会知识保障体系可持续发展。",TSQC200604002
知识型政府的建设要件分析,余敏江:06267015|孔祥利:09243064|,3,电子治理;知识型政府;知识管理;,"电子治理引致政府在管理理念、管理体制和决策方式方面深刻的变革。构建以信息和知识的吸收、开发、运用和创新为基础的知识型政府是实现电子治理的必然要求。知识型政府以信息、知识和人才为依托,以知识共享和创新为价值机制,以扁平化和网络化为组织形式,以知识性权力为政治特性。作为一种新型组织体系,知识型政府正日益为人们所接受。",TSQC200604003
建构知识型政府的障碍因素分析,张国芳:09391895|,4,知识型政府;障碍;制度;路径依赖;,"本文从政府执政理念、管理体制、社会基础三个层面,分析了建构知识型政府的困境,并从新制度主义经济学的路径依赖理论视角,分析了产生上述障碍的原因。",TSQC200604004
知识型政府评价体系研究,文庭孝:09241465|刘晓英:09242726|,6,知识型政府;政府评价;评价体系;,"建立知识型政府是知识经济时代和知识社会政府发展的必然趋势。知识型政府是不同于传统政府形态的一种新的政府组织形式,如何对这一新的政府形态进行有效评价并充分认识,引起了人们的普遍关注。本文主要从知识型政府的内涵、产生与发展、特征、评价标准、评价方法与评价体系等几个方面,对知识型政府的评价问题进行了初步研究。",TSQC200604005
国家可持续发展中的图书情报战略理论及其应用,李枫林:09015841|,5,可持续发展;图书情报事业;发展战略;,"可持续发展是人类社会文明发展的一种新的范式,是我国未来发展的必然选择,而图书情报事业在国家可持续发展的进程中扮演着重要的角色。本文根据可持续发展的社会环境和网络化技术环境的要求,分析了我国图书情报事业发展战略的目标、系统框架和实施的基础,并从组织结构、资源建设和服务整合三个方面对战略系统的构成进行了讨论。文章的最后给出了我国实施图书情报事业发展战略的关键环节和策略。",TSQC200604006
数字环境下的书目权威控制,邹瑾:09037740|,4,数字资源;权威控制;权威档;,"权威控制是一种有效的书目控制手段。进入数字信息时代,权威控制凭借着计算机和网络技术发展,深入到数字资源管理和控制领域。本文分析了近年来数字环境下权威控制的发展动态和面临的新课题。",TSQC200604007
学术批评需要理智——兼对《图书馆精神——体系结构与基本内容》再商榷,黄俊贵:05969889|,5,学术批评;图书馆精神;,"本文就学术批评的理智行为,提出要明确目的、欢迎批评、区别批判、注意规则;对《图书馆精神———体系结构与基本内容》再商榷认为,该文否定了图书馆精神的客观存在,否定了改革开放以来的中国图书馆事业,丑化了中国图书馆发展史,否定了图书馆技术方法;特别是“图书馆精神始终是最重要”的观点,违反了唯物辩证法的前人研究成果,将产生不良影响。",TSQC200604008
论区域性高校网络图书馆的建设,高淑琴:09297968|,4,区域性;高校网络图书馆;高等教育文献保障体系;,"本文提出建设区域性高校网络图书馆,完善我国区域高等教育文献保障体系,并分析了区域性高校网络图书馆的内涵和建设区域性高校网络图书馆的规模定位、运行模式以及功能设计。",TSQC200604009
一校多馆制下的图书馆管理模式探究,张寒生:08978103|王伟赟:08981380|徐月红:10118180|高菲:08978376|,4,高校合并;文献类型;读者流;图书馆管理模式;,"高校合并和扩招,形成了一校多馆的局面和高校读者人数的骤增。如何提高一校多馆制下的管理效益,满足读者共性和个性的需求,本文提出了“文献类型—读者流”的管理模式思想。",TSQC200604010
数字参考咨询服务标准规范研究,宋雅范:09749679|,4,数字参考咨询服务;DRS;标准规范;协议;,"本文概述了数字参考咨询服务标准规范的内容、作用及影响,介绍了数字参考咨询服务相关标准研究的现状及主要研究成果,并通过对比,提出了我国开展数字参考咨询服务相关标准研究的意见和建议。",TSQC200604011
元数据之题名著录的比较研究,王冠华:08953919|危红:10090820|,4,描述性元数据;MARC21;CNMARC;DC元数据;题名著录;,"本文阐述了描述性元数据MARC(包括MARC21和CNMARC)题名著录规则和应用DC元数据方案的题名著录规则,并对其进行了比较,且分析了它们之间在著录上存在的问题,提出要提高我国国内元数据方案的互操作性,最理想的状态是以一个国家标准的形式出现统一元数据结构,以保证数据交换和共享。",TSQC200604012
构建个性化案卷的设想,陈祖芬:08194102|张煜明:10140890|,5,个性化;案卷;网络;档案信息服务;,"本文分析提出了个性化案卷的思想,阐明了分阶段建立个性化案卷的过程,并进行了实例分析。",TSQC200604013
